Date of Sale,Address,Postal Code,County,Price,Not Full Market Price,VAT Exclusive,Description of Property,Number of bedrooms,Number of bathrooms
09/02/2021,"11  BERESFORD PARK, DONABATE, DUBLIN",,Dublin,"400,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"13 EMORVILLE AVE, DUBLIN 8, DUBLIN",Dublin 8,Dublin,"525,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"14 AUGSTINE COURT, ST AGUSTINE ST, DUBLIN 8",Dublin 8,Dublin,"297,500",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"149 ST MOBHI RD, GLASNEVIN, DUBLIN 9",Dublin 9,Dublin,"750,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"15 FOTTRELL HOUSE, DRYNAM HALL, KINSEALY",,Dublin,"180,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"15 THE GOLF SUITES, COLDWATER LAKES, SAGGART",,Dublin,"155,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"16 SEABURY, SYDNEY PARADE AVE, SANDYMOUNT DUBLIN 4",Dublin 4,Dublin,"520,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"19 SUMMERFIELD LAWNS, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,"340,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"2 REDWOOD PARK, KILNAMANAGH, TALLAGHT DUBLIN 24",Dublin 24,Dublin,"290,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"200 CLONLIFFE RD, DRUMCONDRA, DUBLIN 3",Dublin 3,Dublin,"839,137",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"24 GARDINER ST UPPER, DUBLIN 1, DUBLIN",Dublin 1,Dublin,"810,727",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"25 The Court, Carrickmines Manor, Glenamuck Road",,Dublin,"453,745",No,Yes,New Dwelling house /Apartment,4,1
09/02/2021,"27 RICHMOND COTTAGES, NORTH CIRCULAR ROAD, DUBLIN 1",Dublin 1,Dublin,"247,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"30 The Lane, Scholarstown Wood, Scholarstown Road",Dublin 16,Dublin,"480,176",No,Yes,New Dwelling house /Apartment,4,1
09/02/2021,"31 Meadowbank Road, Millers Glen, Swords",,Dublin,"361,233",No,Yes,New Dwelling house /Apartment,4,1
09/02/2021,"34 PORTERSGATE AVENUE, CLONSILLA, DUBLIN15",,Dublin,"340,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"35  NORFOLK RD, PHIBSBOROUGH, DUBLIN 7",Dublin 7,Dublin,"595,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"4 ST MOCHTAS RD, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,"330,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"42 COLLEGEFORT, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,"340,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"44 LINDSAY RD, GLASNEVIN, DUBLIN 9",Dublin 9,Dublin,"815,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"49 BALLYGALL CRESCENT, FINGLAS EAST, DUBLIN 11",Dublin 11,Dublin,"288,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"54 DELVIN BANKS, NAUL VILLAGE, DUBLIN",,Dublin,"247,500",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"546 SOUTH CIRCULAR RD, DUBLIN 8, DUBLIN",Dublin 8,Dublin,"431,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"55 MERRION GROVE, STILLORGAN, DUBLIN",,Dublin,"317,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"57 DUBLIN ST, BALBRIGGAN, CO DUBLIN",,Dublin,"172,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"6 Taylor Hill Terrace, Balbriggan",,Dublin,"286,400",No,Yes,New Dwelling house /Apartment,4,1
09/02/2021,"62 CASTLECURRAGH HEATH, MULHUDDART, DUBLIN 15",Dublin 15,Dublin,"232,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"7 WHEATFIELD CLOSE, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"230,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"700 COLLINS AVE, DUBLIN 9, DUBLIN",Dublin 9,Dublin,"370,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"8 LONGFORD PLACE, MONKSTOWN, CO DUBLIN",,Dublin,"1,550,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"83 MULVEY PARK, DUNDRUM, DUBLIN 14",Dublin 14,Dublin,"445,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"88 CASTAHEANY, CLONEE, DUBLIN 15",Dublin 15,Dublin,"335,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"9 FERNLEIGH VALE, Riverwood, Castleknock",Dublin 15,Dublin,"206,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"9 WOODLAWN PARK, MOUNTTOWN, DUN LAOGHAIRE",Dublin 14,Dublin,"600,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"99 LANSDOWNE PARK, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,"650,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"Apartment 38 The Barrington, Lansdowne Place, Dublin 4",Dublin 4,Dublin,"969,162",No,Yes,New Dwelling house /Apartment,4,1
09/02/2021,"Apt. 39, Block 6B  Level 3, Lansdowne Place",Dublin 4,Dublin,"859,031",No,Yes,New Dwelling house /Apartment,4,1
09/02/2021,"BELMONT, KERRYMOUNT AVE, FOXROCK DUBLIN 18",Dublin 18,Dublin,"2,800,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"NO 96  NORTH CIRCULAR ROAD, DUBLIN 7",,Dublin,"319,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"Others, 55 DUBLIN STREET, BALBRIGGAN",,Dublin,"208,000",No,No,Second-Hand Dwelling house /Apartment,4,1
09/02/2021,"Unit 11 The Barrington, Block 6A Level 2, Landsdowne Place  Landsdowne Road",,Dublin,"925,000",No,Yes,New Dwelling house /Apartment,4,1
10/02/2021,"10 THE GREEN, ROBSWALLS, MALAHIDE",,Dublin,"360,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"11 KILGOBBIN LAWN, STEPASIDE, DUBLIN 18",Dublin 18,Dublin,"800,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"12 LONGWOOD PARK, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,"528,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"125 RUSHEENY VIEW, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,"335,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"13 BERYSTEDE, LEESON PARK, DUBLIN 6",Dublin 6,Dublin,"302,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"13 GLENARM AVE, DRUMCONDRA, DUBLIN",Dublin 9,Dublin,"617,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"130 THE CRESCENT BUILDING, PARKWEST POINT, PARKWEST",,Dublin,"235,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"137 ORANMORE RD, BALLYFERMOT, DUBLIN 10",Dublin 10,Dublin,"210,000",Yes,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"142 BALLYFERMOT DR, BALLYFERMOT, DUBLIN 10",Dublin 10,Dublin,"225,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"16 LEO STREET, PHIBSBOROUGH, DUBLIN 7",,Dublin,"525,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"18 Graydon Glen, Graydon, Newcastle",,Dublin,"356,828",No,Yes,New Dwelling house /Apartment,4,1
10/02/2021,"2 DANES COURT, CLONTARF RD, CLONTARF DUBLIN 3",Dublin 3,Dublin,"225,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"2 MOATE LANE, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"325,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"20 ELM CASTLE DR, KILNAMANAGH, DUBLIN 24",Dublin 24,Dublin,"172,500",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"23 THE CRESCENT, ST MARNOCKS BAY, PORTMARNOCK",,Dublin,"546,256",No,Yes,New Dwelling house /Apartment,4,1
10/02/2021,"25 Meadowbank Road, Millers Glen, Swords",,Dublin,"374,449",No,Yes,New Dwelling house /Apartment,4,1
10/02/2021,"28 SEABURY, SYDNEY PARADE, BALLSBRIDGE",Dublin 4,Dublin,"439,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"3 CECIL AVE, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"400,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"3 CLONMEL RD, WADELAI ESTATE, GLASNEVIN",Dublin 11,Dublin,"435,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"3 LYNTON COURT, MERRION ROAD, BALLSBRIDGE",,Dublin,"675,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"3 Seamus Ennis Terrace, Delvin Banks, Naul",,Dublin,"354,650",No,Yes,New Dwelling house /Apartment,4,1
10/02/2021,"30 TEMPLE WOODS, GREENHILLS ROAD, DUBLIN24",Dublin 24,Dublin,"15,500",Yes,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"31 DRURY MILLS, SAGGART, CO. DUBLIN",,Dublin,"370,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"31 The Barrington, Block 6B  Level 1, Lansdowne Place",Dublin 4,Dublin,"925,000",No,Yes,New Dwelling house /Apartment,4,1
10/02/2021,"33 The Barrington, Block 6B  Level 1, Lansdowne Place",Dublin 4,Dublin,"975,000",No,Yes,New Dwelling house /Apartment,4,1
10/02/2021,"35 EDENMORE DRIVE, RAHENY, DUBLIN 5",Dublin 5,Dublin,"270,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"36 BEAUMONT  DR, CHURCHTOWN, DUBLIN 14",Dublin 14,Dublin,"435,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"4 Chapel Hill, Kilternan",,Dublin,"480,176",No,Yes,New Dwelling house /Apartment,4,1
10/02/2021,"40 CARNDONAGH DR, DONAGHMEDE, DUBLIN 13",Dublin 13,Dublin,"308,500",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"52 Beech Park, Cabinteely, County Dublin",,Dublin,"524,956",No,Yes,New Dwelling house /Apartment,4,1
10/02/2021,"53 BERTRAM COURT, LAMB ALLEY, DUBLIN 8",Dublin 8,Dublin,"225,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"53 BOROIMHE LAURELS, SWORDS, DUBLIN",,Dublin,"285,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"57 MERRION GROVE, BLACKROCK, DUBLIN",,Dublin,"415,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"58 ST FINTAN'S VILLAS, DEANSGRANGE, BLACKROCK",,Dublin,"515,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"59 TANEY AVE, GOATSTOWN, DUBLIN 14",Dublin 14,Dublin,"488,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"6 Cairnfort Green, Cairnfort, Stepaside",,Dublin,"757,708",No,Yes,New Dwelling house /Apartment,4,1
10/02/2021,"62 SPIDDAL RD, BALLYFERMOT, DUBLIN 10",Dublin 10,Dublin,"230,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"64 MC KELVEY AVENUE, FINGLAS, DUBLIN 11",Dublin 11,Dublin,"245,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"79 OREILLY AVE, CEANNT FORT, MOUNT BROWN DUBLIN 8",Dublin 8,Dublin,"345,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"8 St. Josephs Green, Clonsilla",Dublin 15,Dublin,"286,343",No,Yes,New Dwelling house /Apartment,4,1
10/02/2021,"9 LEESON COURT, UPPER LEESON ST, DUBLIN 4",Dublin 4,Dublin,"680,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"APARTMENT 49 THE CEDAR, PARKVIEW, STEPASIDE",,Dublin,"226,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"Apartment 5, Dunluce, 21 Anglesea Road",,Dublin,"499,500",No,Yes,New Dwelling house /Apartment,4,1
10/02/2021,"APT 116, ST GABRIELS, CABINTEELY DUBLIN 18",Dublin 18,Dublin,"387,000",No,No,Second-Hand Dwelling house /Apartment,4,1
10/02/2021,"PEBBLEBROOK, OLD CONNAUGHT AVE, BRAY",,Dublin,"855,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"10 EMERALD STREET, SEVILLE PLACE, DUBLIN 1.",,Dublin,"322,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"10 FERNBROOK, OLD CONNAUGHT AVE, BRAY",,Dublin,"514,500",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"11 BREMORE PASTURES PARK, HAMLET, BALBRIGGAN",,Dublin,"201,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"11 DUNSINK GREEN, FINGLAS WEST, DUBLIN 11",Dublin 11,Dublin,"200,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"11 HARLECH DOWNS, CLONSKEAGH, DUBLIN 14",Dublin 14,Dublin,"870,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"111 HIGHFIELD PARK, DUNDRUM RD, DUBLIN 14",Dublin 14,Dublin,"595,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"13 PARKLANDS DR, BALLYCULLEN, DUBLIN 24",Dublin 24,Dublin,"400,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"139 MILLRACE RD, PHOENIX PARK, DUBLIN 7",Dublin 15,Dublin,"355,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"16 ALDERWOOD DRIVE, SPRINGFIELD, DUBLIN 24",Dublin 24,Dublin,"240,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"16 WHITEBROOK PARK, SPRINGFIELD, TALLAGHT",Dublin 24,Dublin,"60,000",Yes,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"17 OLCOVAR, DUBLIN RD, SHANKILL",Dublin 18,Dublin,"310,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"18A ABBOTSTOWN AVENUE, FINGLAS, DUBLIN 11",,Dublin,"225,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"2 ELTON COURT, ARD NA GREINE, DUBLIN 13",Dublin 13,Dublin,"300,000",Yes,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"21 ROSEWOOD GROVE, BALGADDY, LUCAN SOUTH",,Dublin,"275,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"26 THE GLEN, BODEN PARK, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,"475,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"3 WALKINSTOWN MEWS, WALKINSTOWN CLOSE, DUBLIN",Dublin 12,Dublin,"316,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"3 WEST WAY CLOSE, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,"250,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"32 MACKINTOSH PARK, POTTERY RD, DUBLIN",,Dublin,"392,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"32 WHEATFIELD CRESCENT, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"215,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"34 THE VIEW, LARCH HILL, SANTRY DUBLIN 17",Dublin 17,Dublin,"217,500",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"35 KILBARRON AVE, COOLOCK DUBLIN 5, DUBLIN",Dublin 5,Dublin,"272,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"35 NEWTOWN COURT, MALAHIDE ROAD, DUBLIN 17",Dublin 15,Dublin,"140,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"36 LOURDES RD, MARYLAND, CORK ST DUBLIN 8",Dublin 8,Dublin,"310,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"4  GROVE GARDENS, VERDEMONT, DUBLIN 15",,Dublin,"169,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"4 DEAN SWIFT RD, GLASNEVIN, DUBLIN 11",Dublin 11,Dublin,"405,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"4 RATHGAR COURT, DUBLIN 6, DUBLIN",Dublin 6,Dublin,"385,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"49 LORCAN RD, SANTRY, DUBLIN 9",Dublin 9,Dublin,"636,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"49 MACKINTOSH PARK, POTTERY RD, DUN LAOGHAIRE",,Dublin,"430,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"50 THE WAY, HUNTERS RUN, CLONEE DUBLIN 15",Dublin 15,Dublin,"330,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"52 GRIFFITH PARADE, BALLYGALL, DUBLIN 11",Dublin 11,Dublin,"320,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"53 BOTHAR LEIN, HARMONSTOWN, DUBLIN 5",Dublin 5,Dublin,"322,000",Yes,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"55 TORCAILL, PORTMARNOCK, DUBLIN",Dublin 13,Dublin,"642,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"58 BRIARFIELD RD, KILBARRACK, DUBLIN 5",Dublin 5,Dublin,"281,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"6 CASTLE COURT, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,"385,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"60 RAVENSDALE RD, EAST WALL, DUBLIN 3",Dublin 3,Dublin,"290,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"64 PHIBBLESTOWN, WOOO, CLONSILLA DUBLIN 15",Dublin 15,Dublin,"283,157",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"67 WHITETHORN RISE, ARTANE, DUBLIN 5",Dublin 5,Dublin,"336,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"69 MOYLARAGH RISE, BALBRIGGAN, COUNTY DUBLIN",,Dublin,"162,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"70 MILLVIEW LAWNS, MALAHIDE, CO DUBLIN",,Dublin,"670,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"74 CARLTON COURT, SWORDS, DUBLIN",,Dublin,"348,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"75 LUTTRELLSTOWN DRIVE, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,"640,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"8 BENEAVIN COURT, GLASNEVIN, DUBLIN",Dublin 11,Dublin,"395,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"8 WASHINGTON ST, DUBLIN 8, DUBLIN",Dublin 8,Dublin,"100,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"97 WOODBINE PARK, RAHENY, DUBLIN 5",Dublin 5,Dublin,"430,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"APT 2 NICHOLAS HOUSE, ARDILAUN COURT, PATRICK STREET",Dublin 8,Dublin,"210,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"APT 4, BLOCK 17 NEW PRIORY, DONAGHMEADE",Dublin 13,Dublin,"245,000",No,No,Second-Hand Dwelling house /Apartment,4,1
11/02/2021,"BLOCK 20 APT 6, PRIORY HALL, HOLE IN THE WALL ROAD",Dublin 13,Dublin,"280,000",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"1-8 Cooleven Green, Cooleven, Cloverhill",Dublin 22,Dublin,"1,571,882",No,Yes,New Dwelling house /Apartment,4,1
12/02/2021,"1 ARCHWAY HOUSE, THE PLAZA, SWORDS",,Dublin,"300,759",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"1 EDENVALE, OFF EDEN COURT, GRANGE RD",Dublin 16,Dublin,"280,000",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"1 LINNETFIELDS PARK, CLONEE, DUBLIN 15",Dublin 15,Dublin,"215,000",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"1 NEWLANDS DR, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"530,000",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"1 THE FORGE, MAIN ST LOWER, RUSH",,Dublin,"346,115",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"1 THE PADDOCKS, ONGAR VILLAGE, DUBLIN 15",Dublin 15,Dublin,"355,587",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"10 Cooleven Green, Cooleven, Cloverhill",Dublin 22,Dublin,"264,317",No,Yes,New Dwelling house /Apartment,4,1
12/02/2021,"10 MANOR PLACE, ONGAR, DUBLIN 15",Dublin 15,Dublin,"330,243",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"10 THE THATCH RD, WHITEHALL, DUBLIN 9",Dublin 9,Dublin,"308,000",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"103 MOUNT PROSPECT DR, DUBLIN 3, DUBLIN",Dublin 3,Dublin,"650,000",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"106 ROYAL CANAL COURT, ROYAL CANAL WAY, ASHTOWN DUBLIN 15",Dublin 15,Dublin,"343,000",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"11 Cooleven Green, Cooleven, Cloverhill",Dublin 22,Dublin,"264,317",No,Yes,New Dwelling house /Apartment,4,1
12/02/2021,"11 Orwell Park Gardens, Rathgar",Dublin 6,Dublin,"1,102,875",No,Yes,New Dwelling house /Apartment,4,1
12/02/2021,"11 THE WEAVERS, MEATH PLACE, DUBLIN 8",Dublin 8,Dublin,"372,179",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"111 WESTEND VILLAGE, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,"370,679",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"117 WAINSFORT RD, TERENURE, DUBLIN 6W",,Dublin,"651,000",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"12 Cooleven Green, Cooleven, Cloverhill",Dublin 22,Dublin,"271,366",No,Yes,New Dwelling house /Apartment,4,1
12/02/2021,"12 GRANGE ABBEY CRESCENT, BALDOYLE, DUBLIN 13",Dublin 13,Dublin,"310,000",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"12 PARKLANDS PLACE, PARKLANDS, CITYWEST",,Dublin,"312,775",No,Yes,New Dwelling house /Apartment,4,1
12/02/2021,"12 TEMPLE COURT, PALATINE SQ, ARBOUR HILL DUBLIN 7",Dublin 7,Dublin,"405,000",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"123 WALKINSTOWN PARK, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,"297,000",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"129 GAYBROOK LAWNS, MALAHIDE, DUBLIN",,Dublin,"645,000",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"13 COOLDRIONA COURT, SWORDS, DUBLIN",,Dublin,"312,296",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"13 Cooleven Green, Cooleven, Cloverhill",Dublin 22,Dublin,"271,366",No,Yes,New Dwelling house /Apartment,4,1
12/02/2021,"13 SHANARD AVE, SANTRY, DUBLIN 9",Dublin 9,Dublin,"393,000",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"13 THE GLEBE, NEWCASTLE, DUBLIN",Dublin 22,Dublin,"6,900",Yes,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"137 WALKINSTOWN AVE, WALKINSTOWN DUBLIN 12, DUBLIN 12",Dublin 12,Dublin,"320,000",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"14 Cooleven Green, Cooleven, Cloverhill",Dublin 22,Dublin,"264,317",No,Yes,New Dwelling house /Apartment,4,1
12/02/2021,"14 HILLSBROOK CRESCENT, PERRYSTOWN, DUBLIN 12",Dublin 12,Dublin,"382,000",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"147 WALKINSTOWN PK, DUBLIN 12, DUBLIN",Dublin 12,Dublin,"280,000",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"15 Cooleven Green, Cooleven, Cloverhill",Dublin 22,Dublin,"264,317",No,Yes,New Dwelling house /Apartment,4,1
12/02/2021,"15 TEMPLEVILLE DR, TEMPLEOGUE, DUBLIN 6W",,Dublin,"610,000",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"150 NEWHAVEN BAY, BALBRIGGAN, DUBLIN",,Dublin,"170,000",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"16 BERRYS COURT, SPA RD, INCHICORE DUBLIN 8",Dublin 8,Dublin,"414,938",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"16 Cooleven Green, Cooleven, Cloverhill",Dublin 22,Dublin,"271,366",No,Yes,New Dwelling house /Apartment,4,1
12/02/2021,"16 THE MALTINGS, BONHAM SREET, DUBLIN 8",Dublin 8,Dublin,"350,350",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"17 Cooleven Green, Cooleven, Cloverhill",Dublin 22,Dublin,"271,366",No,Yes,New Dwelling house /Apartment,4,1
12/02/2021,"17 GROVE PARK RD, FINGLAS EAST, DUBLIN 11",Dublin 11,Dublin,"245,000",Yes,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"17 Waterside Green, Waterside, Swords Road",,Dublin,"493,391",No,Yes,New Dwelling house /Apartment,4,1
12/02/2021,"17C, MAIN ST, ONGAR VILLAGE DUBLIN 15",Dublin 15,Dublin,"305,954",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"18 ALDERWOOD, HOLLYSTOWN, DUBLIN",Dublin 15,Dublin,"430,000",No,No,Second-Hand Dwelling house /Apartment,4,1
12/02/2021,"18 BUSHFIELD TCE, DUBLIN 4, DUBLIN",Dublin 4,Dublin,"670,000",No,No,Second-Hand Dwelling house /Apartment,4,1
